wishlist_to_view_ratio,active_engagement_ratio,category_commitment_score,exploration_score,engagement_depth_score,brand_loyalty_score,wishlist_to_cart_ratio,click_engagement_rate,value_per_click,category_breadth_score,rating_concentration,repurchase
0.2222222222222222,0.26666666666666666,2.0213,2.0,3.625,0.3333333333333333,1.0,0.4444444444444444,61500.0,0.7777777777777778,0.16030999999999998,0
0.7307692307692307,0.375,12.836799999999998,1.5,8.875,0.5384615384615384,2.375,1.0384615384615385,110238.09523809524,0.5384615384615384,0.7774399999999999,1
0.13157894736842105,0.5113636363636364,18.765900000000002,0.6470588235294118,10.875,1.3333333333333333,0.29411764705882354,1.1842105263157894,9766.666666666666,0.5833333333333334,0.84123,1
0.23255813953488372,0.4479166666666667,20.7005,0.9090909090909091,11.875,0.9090909090909091,0.9090909090909091,1.0,103235.29411764706,0.6363636363636364,0.9151800000000001,1
0.5833333333333334,0.2962962962962963,1.8694000000000002,0.6666666666666666,3.25,0.6666666666666666,2.3333333333333335,0.6666666666666666,30428.571428571428,2.3333333333333335,0.24446,1
2.0,0.0,0.0765,5.0,0.625,0.0,4.0,0.0,1148000.0,1.1666666666666667,0.06273,0
0.10869565217391304,0.5,23.1088,0.8235294117647058,12.625,1.0666666666666667,0.29411764705882354,1.108695652173913,22750.0,0.4666666666666667,0.96096,0
0.14285714285714285,0.2727272727272727,0.688,1.5,2.0,0.25,0.5,0.42857142857142855,867000.0,1.0,0.2752,0
0.3888888888888889,0.35064935064935066,39.9,0.5,15.2,1.25,2.3333333333333335,0.75,55565.217391304344,1.0,2.1,1
0.3888888888888889,0.4186046511627907,12.3396,0.875,8.4,0.875,0.875,1.0,1190666.6666666667,0.5,1.20458,1
0.0,0.5555555555555556,1.9125,0.3333333333333333,3.4,1.6666666666666667,0.0,1.25,47166.666666666664,1.3333333333333333,0.5175,0
0.375,0.45,4.917199999999999,0.6,6.333333333333333,1.0,0.6,1.125,1140666.6666666667,0.5,1.0610799999999998,0
0.5416666666666666,0.3508771929824561,41.5072,1.0,18.666666666666668,0.7142857142857143,2.1666666666666665,0.8333333333333334,16625.0,0.2857142857142857,2.9648,1
0.3333333333333333,0.2727272727272727,0.418,0.5,1.1111111111111112,0.5,1.0,0.5,69666.66666666667,4.0,0.17137999999999998,0
0.8,0.3793103448275862,3.3012,1.0,3.111111111111111,0.6666666666666666,1.6,1.1,1362125.0,1.3333333333333333,0.29475,0
0.8,0.25,0.7106,2.6666666666666665,1.2222222222222223,0.2222222222222222,1.3333333333333333,0.6,293000.0,0.8888888888888888,0.18088,1
0.2222222222222222,0.30158730158730157,16.0332,0.5714285714285714,6.888888888888889,1.2,1.1428571428571428,0.5277777777777778,109071.42857142857,1.6,1.0344,1
0.24324324324324326,0.3611111111111111,19.709600000000002,0.4,7.888888888888889,1.8,0.9,0.7027027027027027,45944.444444444445,1.6,1.1104,0
0.3333333333333333,0.42857142857142855,0.1368,0.5,0.6666666666666666,1.0,0.25,1.0,0.0,2.6666666666666665,0.0912,0
0.21052631578947367,0.46511627906976744,7.1862,0.125,4.666666666666667,3.5,0.5,1.0526315789473684,495642.85714285716,4.0,0.6844,0
1.0,0.2,0.4104,1.0,1.0,0.0,4.0,0.5,280333.3333333333,4.0,0.1824,0
0.2,0.4953271028037383,54.5052,0.7058823529411765,13.25,1.2307692307692308,0.5294117647058824,1.1777777777777778,49105.26315789474,0.5384615384615384,1.95396,0
0.3076923076923077,0.37037037037037035,3.679,0.6666666666666666,3.25,1.0,0.6666666666666666,0.7692307692307693,7401166.666666667,1.4,0.566,0
0.6666666666666666,0.2857142857142857,0.1698,1.0,0.75,0.3333333333333333,1.0,0.6666666666666666,0.0,2.3333333333333335,0.10754,0
0.375,0.35294117647058826,1.2832,0.75,2.0,0.75,0.75,0.75,228500.0,1.75,0.31277999999999995,0
5.0,0.25,0.29750000000000004,0.3333333333333333,0.875,1.0,1.6666666666666667,2.0,776000.0,3.5,0.17,0
0.7777777777777778,0.2,1.9722,1.5,2.375,0.25,3.5,0.4444444444444444,586250.0,1.75,0.4152,0
0.8,0.4,1.2544,1.5,1.75,0.42857142857142855,1.0,1.2,21250.0,1.0,0.41215999999999997,1
0.6666666666666666,0.3333333333333333,0.7686,0.75,1.5555555555555556,0.75,1.0,0.8333333333333334,17000.0,2.0,0.2196,0
0.4666666666666667,0.3125,3.8595,1.1666666666666667,3.4444444444444446,0.625,1.1666666666666667,0.6666666666666666,29166.666666666668,1.0,0.498,0
0.0,0.42857142857142855,0.1758,1.3333333333333333,0.6666666666666666,0.4,0.0,0.75,190000.0,1.6,0.1172,0
0.0,0.4166666666666667,0.5236000000000001,0.5,1.2222222222222223,1.0,0.0,0.7142857142857143,3217000.0,2.6666666666666665,0.16184,0
0.2,0.4,0.4941,1.3333333333333333,1.0,0.4,0.3333333333333333,0.8,12951666.666666666,1.6,0.2196,1
0.2857142857142857,0.35714285714285715,0.6188,1.3333333333333333,1.4444444444444444,0.4,0.6666666666666666,0.7142857142857143,0.0,1.6,0.19992000000000001,0
0.225,0.45555555555555555,32.93,0.45454545454545453,9.88888888888889,1.6666666666666667,0.8181818181818182,1.025,3062.5,1.3333333333333333,1.1099999999999999,1
0.25806451612903225,0.4090909090909091,17.6215,0.2727272727272727,7.222222222222222,2.5,0.7272727272727273,0.8709677419354839,487944.44444444444,2.0,1.0844,1
0.16666666666666666,0.3,0.3951,4.0,1.125,0.1111111111111111,0.5,0.5,0.0,0.7777777777777778,0.16682,0
0.0,0.5454545454545454,0.48800000000000004,0.4,1.25,1.3333333333333333,0.0,1.2,0.0,2.3333333333333335,0.1952,0
0.42857142857142855,0.3333333333333333,1.0248,1.6666666666666667,1.75,0.3333333333333333,1.0,0.7142857142857143,50500.0,1.1666666666666667,0.2928,0
0.375,0.4270833333333333,46.8065,0.9,11.875,0.9,1.5,1.025,2606.060606060606,0.7,1.92153,1
1.5,0.375,0.3416,0.5,0.875,1.0,0.75,1.5,3741000.0,2.3333333333333335,0.18544,0
5.0,0.3333333333333333,0.3512,0.25,1.0,1.5,1.25,3.0,29000.0,3.5,0.1756,0
0.8,0.34146341463414637,9.952,0.6666666666666666,5.0,1.0,2.0,0.9333333333333333,1435700.0,1.4,0.57224,1
0.2727272727272727,0.48148148148148145,20.691200000000002,0.25,10.6,2.75,0.5,1.1818181818181819,3309625.0,1.0,1.5225600000000001,0
0.6153846153846154,0.3225806451612903,6.5760000000000005,1.25,6.0,0.5,2.0,0.7692307692307693,650750.0,0.6666666666666666,0.72336,0
0.8125,0.2564102564102564,10.412,1.1666666666666667,7.6,0.625,2.1666666666666665,0.625,559333.3333333334,0.5,1.2056000000000002,0
0.2222222222222222,0.35294117647058826,1.8624,1.25,3.2,0.5,0.5,0.6666666666666666,137500.0,0.6666666666666666,0.4656,0
0.3170731707317073,0.37209302325581395,24.054999999999996,0.375,12.142857142857142,1.75,1.625,0.7804878048780488,3538.4615384615386,1.5,1.3583999999999998,0
0.6666666666666666,0.4186046511627907,5.943,1.125,6.0,0.7,1.25,1.2,71333.33333333333,0.6,0.5942999999999999,0
0.3225806451612903,0.49382716049382713,23.152,0.2777777777777778,11.428571428571429,2.8333333333333335,0.5555555555555556,1.2903225806451613,3583.3333333333335,1.0,1.27336,1
0.5,0.25,2.3436,0.6666666666666666,3.857142857142857,0.6666666666666666,2.3333333333333335,0.5,0.0,2.0,0.18228000000000003,0
1.0,0.2857142857142857,0.5434,0.25,1.8571428571428572,1.5,1.25,0.8,0.0,3.0,0.20482,0
0.8,0.34146341463414637,6.303999999999999,1.8571428571428572,5.714285714285714,0.42857142857142855,1.7142857142857142,0.9333333333333333,566666.6666666666,0.42857142857142855,0.59888,1
0.5,0.3,11.600000000000001,1.25,7.25,0.5,1.75,0.6428571428571429,4554714.285714285,0.5,1.64,0
0.6666666666666666,0.2857142857142857,0.72,1.5,1.5,0.25,1.0,0.6666666666666666,106000.0,0.75,0.576,0
0.2222222222222222,0.35294117647058826,15.84,1.6666666666666667,8.25,0.45454545454545453,0.6666666666666666,0.6666666666666666,125250.0,0.2727272727272727,1.92,0
0.2857142857142857,0.25,0.4235,1.5,0.7857142857142857,0.25,1.0,0.42857142857142855,0.0,3.25,0.154,0
0.0,0.375,0.24500000000000002,4.0,0.5,0.0,0.0,0.6,59500.0,2.6,0.161,0
0.25,0.4827586206896552,12.5571,0.5833333333333334,4.071428571428571,1.375,0.5,1.1666666666666667,192500.0,1.625,1.03541,1
0.375,0.15384615384615385,0.504,5.0,0.8571428571428571,0.0,3.0,0.25,0.0,2.1666666666666665,0.168,0
2.5,0.3,0.2835,0.5,0.6428571428571429,1.0,1.25,1.5,0.0,4.333333333333333,0.11025,0
1.0,0.38461538461538464,0.546,0.5,0.8571428571428571,1.0,1.0,1.25,532000.0,4.333333333333333,0.182,0
0.16666666666666666,0.2222222222222222,0.28,1.5,0.5714285714285714,0.25,0.5,0.3333333333333333,25000.0,3.25,0.14,0
0.1,0.3888888888888889,1.4263000000000001,2.6666666666666665,1.2142857142857142,0.2222222222222222,0.3333333333333333,0.7,2979500.0,1.4444444444444444,0.29365,1
0.2777777777777778,0.34285714285714286,4.6376,0.8,2.4285714285714284,0.8,1.0,0.6666666666666666,85222.22222222222,2.6,0.6683600000000001,1
0.875,0.34782608695652173,1.9228,1.2,1.5714285714285714,0.5714285714285714,1.4,1.0,2158800.0,1.8571428571428572,0.4282600000000001,0
0.16666666666666666,0.2222222222222222,0.224,1.0,0.5714285714285714,0.0,1.0,0.3333333333333333,0.0,6.5,0.1148,0
1.2,0.25,7.817399999999999,2.2,3.0714285714285716,0.3333333333333333,3.6,0.7333333333333333,20500.0,1.0833333333333333,0.76356,1
1.5,0.375,0.24500000000000002,1.25,0.5,0.5,0.75,1.5,1920000.0,2.1666666666666665,0.12250000000000001,0
1.3333333333333333,0.2222222222222222,0.2472,2.5,0.6153846153846154,0.16666666666666666,2.0,0.6666666666666666,3552000.0,2.0,0.11433,0
0.75,0.3,2.5955,1.75,2.230769230769231,0.375,2.25,0.75,0.0,1.5,0.43855,0
0.2857142857142857,0.25,0.44109999999999994,0.5,0.8461538461538461,0.5,1.0,0.42857142857142855,124000.0,6.0,0.17242999999999997,0
0.5454545454545454,0.37037037037037035,2.5688,1.75,2.0,0.375,1.5,0.9090909090909091,99875.0,1.5,0.3952,1
0.13333333333333333,0.46875,3.0628,0.14285714285714285,2.3846153846153846,3.0,0.2857142857142857,1.0,95800.0,6.0,0.36556,0
0.6,0.2,1.1723,2.5,1.4615384615384615,0.16666666666666666,3.0,0.4,2403000.0,2.0,0.2468,0
0.5,0.25,1.0185,4.0,1.1538461538461537,0.1111111111111111,2.0,0.5,212750.0,1.3333333333333333,0.2716,1
0.6428571428571429,0.34285714285714286,3.9882,1.0,2.6153846153846154,0.6666666666666666,1.8,0.8571428571428571,96333.33333333333,2.0,0.56304,0
0.5714285714285714,0.3125,0.741,1.5,1.1538461538461537,0.25,2.0,0.7142857142857143,71400.0,3.0,0.24206000000000003,0
0.23529411764705882,0.27586206896551724,2.5928,0.6666666666666666,2.1538461538461537,0.6666666666666666,1.3333333333333333,0.47058823529411764,61285.71428571428,4.0,0.3704,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0
0.5161290322580645,0.3561643835616438,18.2232,0.6,5.538461538461538,1.2857142857142858,1.6,0.8387096774193549,112388.88888888889,1.7142857142857142,0.7593,1
0.1111111111111111,0.3939393939393939,2.1536,1.0,2.0,0.7142857142857143,0.3333333333333333,0.7222222222222222,1616111.111111111,2.142857142857143,0.24901,0
1.0,0.29411764705882354,0.5376,2.0,1.0,0.2857142857142857,2.0,0.8333333333333334,446000.0,2.142857142857143,0.1176,0
0.11904761904761904,0.3380281690140845,10.073,1.25,4.375,0.6363636363636364,0.625,0.5714285714285714,21833.333333333332,1.3636363636363635,0.54682,1
0.75,0.34375,2.1452,1.25,1.9375,0.5,2.25,0.9166666666666666,1316000.0,2.5,0.32524,1
2.0,0.3333333333333333,0.1344,0.5,0.5,1.0,1.0,1.5,4703000.0,5.0,0.0756,0
0.7777777777777778,0.36,1.1663999999999999,1.2,1.5,0.5714285714285714,1.4,1.0,12833.333333333334,2.142857142857143,0.17982,0
0.5,0.25,0.0225,0.5,0.1875,0.5,0.5,0.5,3207000.0,7.5,0.03675,0
0.11764705882352941,0.5365853658536586,3.288,0.5,2.5,1.5,0.2,1.2941176470588236,175214.2857142857,2.5,0.3288,0
0.6666666666666666,0.23728813559322035,6.5018,2.3333333333333335,3.625,0.3333333333333333,3.0,0.5185185185185185,18800.0,1.0,0.48203,0
0.2,0.5,0.3498,1.75,0.6875,0.375,0.25,1.2,288500.0,1.875,0.11766000000000001,1
0.6666666666666666,0.375,0.42,1.75,0.9375,0.375,1.0,1.0,0.0,1.875,0.1344,0
0.17647058823529413,0.48717948717948717,2.983,0.125,2.375,3.5,0.375,1.1176470588235294,57538.46153846154,7.5,0.38465000000000005,0
0.1111111111111111,0.42857142857142855,2.6044,0.6,2.125,1.0,0.4,0.8333333333333334,132416.66666666666,3.75,0.32938,1
0.47368421052631576,0.391304347826087,4.122,0.7777777777777778,2.8125,1.0,1.0,0.9473684210526315,12818.181818181818,1.875,0.3664,0
0.7,0.32,5.492900000000001,2.3333333333333335,3.0625,0.3333333333333333,2.3333333333333335,0.8,225500.0,1.0,0.4484,1
0.47368421052631576,0.46153846153846156,9.4095,0.5454545454545454,5.666666666666667,1.4285714285714286,0.8181818181818182,1.263157894736842,14133.333333333334,1.1428571428571428,0.738,1
0.6923076923076923,0.3333333333333333,3.4176,1.0,3.5555555555555554,0.6666666666666666,1.8,0.8461538461538461,2948250.0,1.3333333333333333,0.30972,0
0.3333333333333333,0.3684210526315789,1.2240000000000002,1.25,2.0,0.5,0.75,0.7777777777777778,495000.0,1.3333333333333333,0.24480000000000002,0
0.5405405405405406,0.3595505617977528,27.0512,1.0,9.777777777777779,0.8333333333333334,1.8181818181818181,0.8648648648648649,3304.3478260869565,0.6666666666666666,1.2296,1
0.09090909090909091,0.3684210526315789,1.0493999999999999,1.0,2.0,0.5,0.3333333333333333,0.6363636363636364,0.0,2.0,0.2332,0
0.23529411764705882,0.4166666666666667,4.529,1.0,3.888888888888889,0.7142857142857143,0.6666666666666666,0.8823529411764706,89090.90909090909,1.1428571428571428,0.42701999999999996,1
1.2857142857142858,0.2,1.5978999999999999,2.5,2.111111111111111,0.16666666666666666,4.5,0.5714285714285714,354750.0,1.3333333333333333,0.3364,1
1.0,0.2857142857142857,0.7995,1.6666666666666667,1.4444444444444444,0.3333333333333333,1.6666666666666667,0.8,1053333.3333333333,1.3333333333333333,0.25830000000000003,1
0.24,0.40384615384615385,9.384,1.0,5.1,0.75,0.8571428571428571,0.84,91375.0,1.125,0.736,0
0.1,0.45,1.4516,1.0,1.9,0.7142857142857143,0.16666666666666666,0.9,191000.0,1.2857142857142858,0.3056,0
0.75,0.3,0.3438,1.3333333333333333,0.9,0.4,1.0,0.75,22500.0,1.8,0.12605999999999998,0
0.6333333333333333,0.2898550724637681,18.183200000000003,0.6666666666666666,6.8,1.0,3.1666666666666665,0.6666666666666666,710312.5,1.8,1.0696,1
0.3333333333333333,0.5,0.1701,1.0,0.7,0.6,0.25,1.3333333333333333,0.0,1.8,0.11664,0
0.41379310344827586,0.2807017543859649,13.0256,0.7142857142857143,5.6,1.0,1.7142857142857142,0.5517241379310345,38818.181818181816,1.5,0.6978,1
0.0,0.5,0.7815,1.0,1.5,0.6666666666666666,0.0,1.0,0.0,1.5,0.2084,0
0.2,0.45454545454545453,0.521,1.0,1.0,0.6,0.25,1.0,3071333.3333333335,1.8,0.21882000000000001,1
1.1428571428571428,0.16666666666666666,1.2393,3.0,1.7,0.14285714285714285,4.0,0.42857142857142855,72666.66666666667,1.2857142857142858,0.26973,0
0.0625,0.37037037037037035,7.0902,0.4,6.5,1.3333333333333333,0.2,0.625,1714142.857142857,1.0,1.2544199999999999,0
0.26666666666666666,0.3870967741935484,10.091999999999999,0.6666666666666666,7.5,1.0,0.6666666666666666,0.8,34500.0,0.6,1.1101199999999998,1
0.47368421052631576,0.24324324324324326,14.072400000000002,0.6666666666666666,9.0,0.6666666666666666,3.0,0.47368421052631576,22250.0,1.0,1.5636,1
0.4878048780487805,0.41346153846153844,31.9815,1.0,11.444444444444445,0.8666666666666667,1.4285714285714286,1.048780487804878,208193.5483870968,0.5333333333333333,1.3351499999999998,1
0.75,0.25,2.0763,2.0,3.0,0.2,4.5,0.5833333333333334,0.0,1.6,0.27684,0
0.6666666666666666,0.2857142857142857,0.1368,2.0,0.6666666666666666,0.2,1.0,0.6666666666666666,28500.0,1.6,0.11172000000000001,0
0.125,0.5263157894736842,1.0764,0.16666666666666666,2.0,2.5,0.16666666666666666,1.25,408333.3333333333,4.0,0.28703999999999996,0
0.10810810810810811,0.4675324675324675,18.4072,0.2857142857142857,8.444444444444445,2.6,0.2857142857142857,0.972972972972973,14875.0,1.6,0.9688,1
0.4,0.42857142857142855,7.929600000000001,0.8571428571428571,5.333333333333333,0.8571428571428571,1.1428571428571428,1.05,52625.0,1.1428571428571428,0.59472,1
0.6666666666666666,0.0,0.0456,4.0,0.4444444444444444,0.0,2.0,0.0,0.0,1.6,0.047880000000000006,0
0.26666666666666666,0.4411764705882353,3.6663,0.5714285714285714,3.6666666666666665,1.2,0.5714285714285714,1.0,19100.0,1.6,0.33330000000000004,1
0.6428571428571429,0.39473684210526316,12.8316,1.0,7.4,0.7142857142857143,1.5,1.0714285714285714,361727.2727272727,0.5714285714285714,1.5606,1
1.6,0.2777777777777778,3.1535,2.0,3.4,0.3333333333333333,2.0,1.0,805333.3333333334,0.4444444444444444,0.5194,1
0.7142857142857143,0.3333333333333333,2.3307,0.75,3.4,0.75,1.25,0.8571428571428571,0.0,1.0,0.58953,0
0.2777777777777778,0.41025641025641024,12.5628,0.2857142857142857,7.6,2.0,0.7142857142857143,0.8888888888888888,27636.363636363636,1.3333333333333333,1.58688,0
0.4,0.34375,2.3994,2.0,2.066666666666667,0.38461538461538464,1.0,0.7333333333333333,154714.2857142857,1.0769230769230769,0.37926,1
0.5714285714285714,0.40540540540540543,3.33,1.1666666666666667,2.4,0.625,1.3333333333333333,1.0714285714285714,50727.27272727273,1.75,0.37,1
1.125,0.15,0.8987,1.5,1.2666666666666666,0.25,4.5,0.375,166000.0,3.5,0.20339,0
0.23529411764705882,0.4084507042253521,11.892999999999999,1.8333333333333333,4.666666666666667,0.4166666666666667,1.3333333333333333,0.8529411764705882,6640.0,1.1666666666666667,0.76455,1
0.47368421052631576,0.45098039215686275,5.485,0.7,3.3333333333333335,1.125,0.9,1.2105263157894737,30600.0,1.75,0.4388,0
0.5,0.37209302325581395,3.885,0.8333333333333334,2.8,0.8333333333333334,1.5,0.8888888888888888,297083.3333333333,2.3333333333333335,0.37,0
0.5,0.3333333333333333,0.6953,1.6666666666666667,1.1333333333333333,0.3333333333333333,1.3333333333333333,0.75,344200.0,2.3333333333333335,0.1636,0
0.5555555555555556,0.3253012048192771,15.867,1.0,5.466666666666667,0.8571428571428571,1.5384615384615385,0.75,87062.5,1.0,0.7159500000000001,1
0.0,0.5555555555555556,0.1376,0.25,0.5333333333333333,1.5,0.0,1.25,0.0,7.0,0.0688,0
0.0,0.3333333333333333,0.1896,2.0,0.5333333333333333,0.2,0.0,0.5,7136000.0,2.8,0.0948,0
2.0,0.4,0.0432,0.3333333333333333,0.26666666666666666,1.0,0.6666666666666666,2.0,188000.0,7.0,0.0432,0
0.375,0.3888888888888889,0.6222,0.75,1.1333333333333333,0.75,0.75,0.875,0.0,3.5,0.12078,0
0.7777777777777778,0.30434782608695654,1.3244,1.2,1.4666666666666666,0.5714285714285714,1.4,0.7777777777777778,23750.0,2.0,0.28293999999999997,1
0.8,0.3076923076923077,0.336,0.3333333333333333,0.8,1.0,1.3333333333333333,0.8,928666.6666666666,7.0,0.07,0
1.3333333333333333,0.3,2.7927,1.0,3.0,0.5,1.3333333333333333,1.0,0.0,0.5,0.9929600000000001,0
0.5,0.3333333333333333,11.7249,2.0,5.666666666666667,0.2,2.0,0.75,687500.0,0.4,3.1726199999999998,0
1.2307692307692308,0.21621621621621623,10.6884,3.3333333333333335,7.2,0.18181818181818182,5.333333333333333,0.6153846153846154,262571.4285714286,0.36363636363636365,1.12822,0
1.5,0.2857142857142857,0.3282,1.6666666666666667,1.2,0.3333333333333333,1.0,1.0,293000.0,0.6666666666666666,0.22426999999999997,0
0.5172413793103449,0.2786885245901639,31.404,1.5,12.0,0.5,2.5,0.5862068965517241,6230.7692307692305,0.4,1.41318,1
0.375,0.3125,1.875,0.3333333333333333,3.0,1.0,1.0,0.625,47500.0,2.0,0.2125,0
0.42857142857142855,0.3103448275862069,7.658,1.25,5.6,0.5,1.5,0.6428571428571429,15571.42857142857,0.6666666666666666,1.17605,0
0.5,0.42857142857142855,3.76,0.8,4.0,0.8,0.8,1.125,9333.333333333334,0.8,0.8084,0
1.0,0.2727272727272727,0.8550000000000001,2.0,2.0,0.2,2.0,0.75,0.0,0.8,0.41895000000000004,0
1.1538461538461537,0.3333333333333333,18.573,1.6666666666666667,8.2,0.45454545454545453,2.5,1.0769230769230769,78400.0,0.36363636363636365,2.0838,1
0.375,0.45,3.3991000000000002,0.3333333333333333,6.333333333333333,1.6666666666666667,0.5,1.125,48400.0,0.6666666666666666,0.60826,0
0.5263157894736842,0.3958333333333333,78.00450000000001,1.5555555555555556,31.666666666666668,0.5333333333333333,2.2222222222222223,1.0,3387.0967741935483,0.13333333333333333,3.77706,1
0.45454545454545453,0.4074074074074074,26.0,1.4,13.0,0.5,1.0,1.0,1112250.0,0.125,4.0,0
0.3125,0.38235294117647056,21.9559,0.2727272727272727,9.571428571428571,2.5,0.9090909090909091,0.8125,402470.5882352941,1.5,1.4091099999999999,1
1.0,0.16666666666666666,0.6556,0.5,1.5714285714285714,0.5,2.5,0.4,544000.0,3.0,0.18476,0
0.8571428571428571,0.35,2.0216,1.0,2.7142857142857144,0.6666666666666666,1.2,1.0,34000.0,1.0,0.46816,1
0.4444444444444444,0.2777777777777778,1.3022,2.5,2.4285714285714284,0.16666666666666666,2.0,0.5555555555555556,1167800.0,1.0,0.3064,0
0.17647058823529413,0.375,4.7492,1.6666666666666667,4.428571428571429,0.3333333333333333,1.0,0.7058823529411765,221454.54545454544,1.0,0.49024,1
0.6071428571428571,0.27419354838709675,16.872600000000002,1.8333333333333333,8.714285714285714,0.4166666666666667,2.8333333333333335,0.6071428571428571,517615.3846153846,0.5,0.49788000000000004,0
0.3157894736842105,0.46808510638297873,4.8576,0.2,4.181818181818182,3.0,0.6,1.1578947368421053,17357.14285714286,3.3333333333333335,0.4224,0
0.26666666666666666,0.45714285714285713,25.0016,0.875,9.454545454545455,1.0,0.75,1.0666666666666667,181558.82352941178,0.6666666666666666,1.0818,0
0.5555555555555556,0.17647058823529413,0.6832,5.0,1.4545454545454546,0.0,5.0,0.3333333333333333,48750.0,1.6666666666666667,0.17507,0
0.9047619047619048,0.3442622950819672,9.708,0.42857142857142855,5.454545454545454,1.5,2.7142857142857144,1.0,501625.0,2.5,0.6148399999999999,1
0.21212121212121213,0.4805194805194805,13.3228,0.9285714285714286,6.909090909090909,0.9285714285714286,0.5,1.121212121212121,49280.0,0.7142857142857143,0.80638,0
3.0,0.42857142857142855,0.09419999999999999,0.25,0.5454545454545454,1.5,0.75,3.0,302000.0,5.0,0.0628,0
1.0,0.3,0.9386,0.25,1.7272727272727273,1.5,1.75,0.8571428571428571,30250.0,5.0,0.15314,0
0.5,0.3333333333333333,0.1616,0.3333333333333333,0.7272727272727273,1.0,0.6666666666666666,0.75,742000.0,5.0,0.07877999999999999,0
0.15384615384615385,0.4642857142857143,2.0627999999999997,0.5,2.4545454545454546,1.25,0.3333333333333333,1.0,235444.44444444444,2.5,0.32088,1
1.5384615384615385,0.26666666666666666,4.9456,2.8,4.0,0.26666666666666666,4.0,0.9230769230769231,81000.0,0.6666666666666666,0.5058,1
1.0,0.23076923076923078,0.2952,1.3333333333333333,1.0,0.4,1.6666666666666667,0.6,275500.0,2.2,0.08856,0
0.5625,0.32432432432432434,2.4624,1.6666666666666667,3.0,0.3333333333333333,3.0,0.75,471909.0909090909,1.8333333333333333,0.28728000000000004,0
0.3055555555555556,0.3815789473684211,11.182500000000001,1.5714285714285714,6.25,0.5,1.5714285714285714,0.8055555555555556,2541.6666666666665,0.9166666666666666,0.5964,1
0.6,0.2,0.15750000000000003,2.5,0.75,0.16666666666666666,1.5,0.4,126000.0,1.8333333333333333,0.0665,0
0.39473684210526316,0.28378378378378377,9.8623,1.4285714285714286,6.083333333333333,0.5454545454545454,2.142857142857143,0.5526315789473685,19687.5,1.0,0.52689,0
0.2631578947368421,0.36,11.0334,1.0,6.166666666666667,0.8333333333333334,0.9090909090909091,0.7105263157894737,19055.555555555555,0.9166666666666666,0.6262200000000001,1
0.1,0.3888888888888889,0.6562,2.0,1.4166666666666667,0.3333333333333333,0.25,0.7,45600.0,1.2222222222222223,0.1544,1
0.6666666666666666,0.2857142857142857,0.842,0.3333333333333333,1.6666666666666667,1.0,2.0,0.6666666666666666,181200.0,5.5,0.19787,0
0.3,0.44680851063829785,16.6377,0.7058823529411765,7.75,1.2307692307692308,0.7058823529411765,1.05,178259.25925925927,0.8461538461538461,0.75138,1
0.6,0.43529411764705883,13.2636,0.4666666666666667,7.0,1.75,1.2,1.2333333333333334,235791.66666666666,1.375,0.7737100000000001,1
1.6,0.35,0.7334,0.2,1.5833333333333333,2.0,1.6,1.4,175250.0,5.5,0.1544,0
0.2,0.4,2.0007,0.3333333333333333,3.8,1.0,0.6666666666666666,0.8,39857.142857142855,2.0,0.4212,0
0.35294117647058826,0.43209876543209874,34.448,1.2,16.0,0.6923076923076923,1.2,1.0294117647058822,830185.1851851852,0.3076923076923077,1.6793399999999998,1
1.6666666666666667,0.0,0.23450000000000001,1.0,1.4,0.0,5.0,0.0,0.0,2.0,0.14405,0
0.16216216216216217,0.4819277108433735,35.3092,0.45454545454545453,16.4,1.6666666666666667,0.5454545454545454,1.0810810810810811,478258.06451612903,0.6666666666666666,1.80852,1
0.05555555555555555,0.5128205128205128,9.1656,0.5,4.222222222222222,1.4,0.125,1.1111111111111112,586714.2857142857,1.6,1.06128,0
0.5714285714285714,0.3888888888888889,2.0995,0.5,1.8888888888888888,1.0,1.0,1.0,15600.0,2.6666666666666665,0.55575,0
0.5,0.4375,1.5,0.2,1.6666666666666667,2.0,0.6,1.1666666666666667,1012250.0,4.0,0.38,0
0.23529411764705882,0.36363636363636365,6.0224,1.3333333333333333,3.5555555555555554,0.5555555555555556,0.6666666666666666,0.7058823529411765,0.0,0.8888888888888888,0.8469,0
0.2857142857142857,0.47058823529411764,1.6,1.25,1.7777777777777777,0.5,0.5,1.1428571428571428,227833.33333333334,1.3333333333333333,0.44000000000000006,0
0.5714285714285714,0.26666666666666666,1.1536,1.5,1.5555555555555556,0.25,2.0,0.5714285714285714,0.0,2.0,0.35431999999999997,0
0.42857142857142855,0.4117647058823529,1.6,0.25,1.7777777777777777,1.5,0.75,1.0,5800.0,4.0,0.42000000000000004,0
1.0,0.4,0.5822999999999999,1.0,1.0,0.6,0.75,1.3333333333333333,8821000.0,1.6,0.31703,0
0.2857142857142857,0.3333333333333333,5.3924,2.0,5.2,0.2857142857142857,1.3333333333333333,0.6428571428571429,61000.0,0.5714285714285714,0.8296,0
0.45454545454545453,0.2727272727272727,4.2,0.5,4.2,0.5,2.5,0.5454545454545454,210166.66666666666,2.0,0.6400000000000001,1
0.375,0.3333333333333333,8.0608,3.3333333333333335,6.4,0.18181818181818182,2.0,0.6875,507200.0,0.36363636363636365,0.98241,0
